osd_id,label,bioarchive_code,ena_acc,biosample_acc,start_lat,start_lon,stop_lat,stop_lon,water_depth,local_date,local_start,local_end,start_date_time_utc,end_date_time_utc,site_name,iho_label,mrgid,protocol,objective,platform,device,description,water_temperature,salinity,biome,feature,material,ph,phosphate,nitrate,carbon_organic_particulate,nitrite,carbon_organic_dissolved_doc,nano_microplankton,downward_par,conductivity,primary_production_isotope_uptake,primary_production_oxygen,dissolved_oxygen_concentration,nitrogen_organic_particulate_pon,meso_macroplankton,bacterial_production_isotope_uptake,nitrogen_organic_dissolved_don,ammonium,silicate,bacterial_production_respiration,turbidity,fluorescence,pigment_concentration,picoplankton_flow_cytometry
52,OSD52_2014-06-21_1m_NPL022,"",ERS667609,SAMEA3275591,27.02527,33.91255,27.02527,33.91253,1,2014-06-21,12:07:00+02,12:14:00+02,2014-06-21T10:07:00+00,2014-06-21T10:14:00+00,Abu Hashish,Red Sea,4264,NPL022,"The Objective of this sampling trip is to contribute to the âOcean Sampling Dayâ initiative through providing environmental water samples from the Red Sea, based on OSP standardized protocols. The Red Sea is a large marine ecosystem, characterized by a relatively high salinity and temperature with complex and diverse biological life including unique coral reefs. The two Red Sea samples were obtained near the coast of Hurghada, a main tourist center. Both sample sites Abu Hashish and Ras Disha are shallow diving sites (5 -30 m). Abu Hashish is characterized by hard, soft and table corals abundance. Ras Disha is also unique for itâs large patches of seagrass.",Zodiac,"collection device: 10 L Acid washed buckets, measurement device: YSI proplus probe",near coral reef high tide windy elevation 5.9,27,38.33,marine biome,surface water,seawater,8.22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,59.8573333,NaN,NaN,191.1249,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,OSD51_2014-06-21_2m_NPL022,"",ERS667616,SAMEA3275598,9.3485,-82.2660,9.3485,-82.2660,2,2014-06-21,10:56:00-05,11:02:00-05,2014-06-21T15:56:00+00,2014-06-21T16:02:00+00,Bocas del Toro,Caribbean Sea,4287,NPL022,"The sampling activity will be part of a long term project named "" Marine Geo""","Research boat ""Loligo""",Water sampling Bottle Van Dorn 2.2 liters,Surface Water,29.1,34.6,Marine pelagic,Costal water,Surface water,8.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,52.7,NaN,NaN,1866.66,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
50,OSD50_2014-06-20_0m_NPL022,"",ERS667618,SAMEA3275600,43.333333,-1.925,43.333333,-1.925,0,2014-06-20,08:09:00+01,08:11:00+01,2014-06-20T07:09:00+00,2014-06-20T07:11:00+00,Pasaia,Bay of Biscay,2359,NPL022,Contribute to OSD - obtain data for biodiversity and connectivity assessment within the DEVOTES project,Pasaia Oceano meteorological station,Niskin bottle,no extended sample description ,20,34.3,Surface marine water,Surface Marine water,niskin bottle,8.34,0.16,1.6,NaN,0.84,NaN,NaN,97.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.7,1.63,NaN,0.64,NaN,NaN,NaN
49,OSD49_2014-06-21_2m_NPL022,"",ERS667619,SAMEA3275601,45.325568,13.33189,45.325568,13.33189,2,2014-06-21,10:30:00+01,11:00:00+01,2014-06-21T09:30:00+00,2014-06-21T10:00:00+00,Vida,Adriatic Sea,3314,NPL022,"This  sampling activity is also a part of a long-term time series data set  that is a part of an on-going water-quality monitoring program that  Marine Biology Station (NIB, Slovenia) has supported for more than 15  years.",research vessel,5L Niskin,Seawater sample collected at 2 m depth.,22,34,marine biome,surface water,seawater,8.3,0.067,2.59,NaN,0.018,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.3,NaN
48,OSD48_2014-06-21_0m_NPL022,"",ERS667620,SAMEA3275602,45.4125,12.5265,45.4125,12.5265,0,2014-06-21,10:50:00+01,10:52:00+01,2014-06-21T09:50:00+00,2014-06-21T09:52:00+00,Venice Gulf,Adriatic Sea,3314,NPL022,OSD sampling,UNIPD Boat,10 L bottle,The Label field reflects the sample title reported on the filter itself: each filter has this label with a progressive number according to the list of filters reported here,22.2,33.14,"ENVO:01000047 ""MEDITTEREAN SEA BIOME""","ENVO:00002042, ""SURFACE WATER""","ENVO:00002010, ""SEA WATER""",8.28,0.09,4.89,NaN,0.17,NaN,NaN,NaN,NaN,NaN,NaN,7.31,NaN,NaN,NaN,NaN,4.92,6.33,NaN,NaN,NaN,1.5,NaN
47,OSD47_2014-06-21_0m_NPL022,"",ERS667621,SAMEA3275603,45.502,12.4176,45.502,12.4176,0,2014-06-21,13:56:00+01,13:57:00+01,2014-06-21T12:56:00+00,2014-06-21T12:57:00+00,Venice Lagoon,Adriatic Sea,3314,NPL022,.,UNIPD Boat,10 L bottle,The Label field reflects the sample title reported on the filter itself: each filter has this label with a progressive number according to the list of filters reported here.,25.3,27.42,"ENVO:00000038, ""LAGOON""","ENVO:00002042, ""SURFACE WATER""","ENVO:00002019, ""BRACKISH WATER""",7.67,0.165,1.75,NaN,1.24,NaN,NaN,NaN,NaN,NaN,NaN,4.26,NaN,NaN,NaN,NaN,2.01,13.37,NaN,NaN,NaN,3.18,NaN
46,OSD46_2014-06-21_0m_NPL022,"",ERS667622,SAMEA3275604,30.24840,-88.74825,30.24840,-88.74825,0,2014-06-21,14:00:00-06,14:15:00-06,2014-06-21T20:00:00+00,2014-06-21T20:15:00+00,Horn Island,Gulf of Mexico,4288,NPL022,To determine the composition and diversity of microbes in the world's oceans ,"Boat, Gravois IV",Carboys,subsurface ,29.8,17.5,Marine near barrier island,Surface water; influenced by Mississippi River output,Seawater,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,187,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
45,OSD45_2014-06-22_0m_NPL022,"",ERS667623,SAMEA3275605,27.61578,-82.72587,27.61578,-82.72587,0,2014-06-22,16:30:00-05,16:55:00-05,2014-06-22T21:30:00+00,2014-06-22T21:55:00+00,Tampa Bay,Gulf of Mexico,4288,NPL022,OSD Summer Solstice 2014.   Prokaryote samples - 6 replicate water samples of 10.5 Liters each (7 sterivex filters for each sample).  ,bucket toss from Fort DeSoto Fishing Pier,Collected seawater with clean bucket by hand toss from Fort Desoto Park Fishing Pier - transfered to sterile 20 Liter carboys on board - collected 3 20L carboys,"particulate matter on a 0.22 um pore size sterivex filter from surface of Tampa Bay OSD site 45. Replicate prokaryote sample 1 of 5, each replicate sample consisting of 7 sterivex each.  All prokaryotic filters (7 filters each of 5 replicate samples) from site 45 filtered 1.5 liters of sample.",31.2,33.84,ENVO:00000447,ENVO:00002042,seawater,8.23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.2,NaN,NaN,NaN
43,OSD43_2014-06-21_0m_NE08,"",ERS667624,SAMEA3275606,32.86698,-117.25725,32.86698,-117.25725,0,2014-06-21,10:49:00-08,12:25:00-08,2014-06-21T18:49:00+00,2014-06-21T20:25:00+00,SIO Pier,North Pacific Ocean,1908,NE08,"The Scripps pier site is a major long term coastal sampling site on the west coast of the USA. It is managed by Scripps Institution of Oceanography, UCSD and is part of the NSF-funded California Current LTER. Oceanographic parameters and the abundance of different phytoplankton taxa, from harmful algae to cyanobacteria, are regularly monitored. The ocean sampling day samples were obtained as a collaboration of SIO, NOAA, and JCVI, and with accompanying metadata will help further our understanding of ecosystem dynamics at this site by providing a snap shot of diversity at the molecular level.The Scripps pier site has been a major long term coastal sampling site on the west coast of the USA since the 1920s.","Coastal Structure, Ellen Browning Scripps Pier","Bucket, YSI",a,20.04,33.54,Marine Biome,marine Habitat,Surface water,NaN,0.18,0.09,NaN,0.02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.5,NaN,NaN,NaN,NaN,NaN
43,OSD43_2014-06-21_0m_NPL022,"",ERS667625,SAMEA3275607,32.86698,-117.25725,32.86698,-117.25725,0,2014-06-21,10:49:00-08,12:25:00-08,2014-06-21T18:49:00+00,2014-06-21T20:25:00+00,SIO Pier,North Pacific Ocean,1908,NPL022,"The Scripps pier site is a major long term coastal sampling site on the west coast of the USA. It is managed by Scripps Institution of Oceanography, UCSD and is part of the NSF-funded California Current LTER. Oceanographic parameters and the abundance of different phytoplankton taxa, from harmful algae to cyanobacteria, are regularly monitored. The ocean sampling day samples were obtained as a collaboration of SIO, NOAA, and JCVI, and with accompanying metadata will help further our understanding of ecosystem dynamics at this site by providing a snap shot of diversity at the molecular level. ","Coastal Structure, Ellen Browning Scripps Pier","Bucket, YSI",Below is sterivex filters. We also did NE08 protocol but having difficulty entering data.,20.04,33.54,Marine Biome,marine Habitat,Surface water,NaN,0.18,0.09,NaN,0.02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.5,NaN,NaN,NaN,NaN,NaN
42,OSD42_2014-06-21_3m_NPL022,"",ERS667626,SAMEA3275608,38.26861,15.63708,38.26861,15.63708,3,2014-06-21,11:00:00+01,12:00:00+01,2014-06-21T10:00:00+00,2014-06-21T11:00:00+00,Faro Lake,Tyrrhenian Sea,3386,NPL022,Samples from a meromictic lake,boat_papÃ Giovanni,Niskin bottle,Water ,20,36.8,Meromictic lakes are unusual hydrological formations where bodies of water follow a seasonal cycle of stratifi- cation but do not mix completely.,meromictic lake that communicates with the Mediterranean Sea through channels,lake,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
41,OSD41_2014-06-21_1m_NPL022,"",ERS667627,SAMEA3275609,48.04051,-123.0257,48.04051,-123.0257,1,2014-06-21,10:40:00-08,10:45:00-08,2014-06-21T18:40:00+00,2014-06-21T18:45:00+00,Sequim Bay Park,The Coastal Waters of Southeast Alaska and British Columbia,4313,NPL022,It is a great way for us to participate and learn about how diversified our region is compared to other regions around the world.,"Sequim Bay State Park Dock, a public boat dock.","Beta water sampler, horizontal pvc water sampler by Wildco.  YSI monitoring sensor.","Sample was collected with the horizontal water sampler and the water was transferred into a sterile container.  The sterile container was placed on ice, and we proceeded to filter the water right there on the dock.",15.9,24.73,marine,"At time of collection, there was an algal bloom occurring.",None,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,32055,NaN,NaN,0.01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,305.7,NaN
38,OSD38_2014-06-20_0m_NPL022,"",ERS667629,SAMEA3275611,24.74490,-80.78375,24.74490,-80.78375,0,2014-06-20,11:55:00-05,12:15:00-05,2014-06-20T16:55:00+00,2014-06-20T17:15:00+00,Long Key,North Atlantic Ocean,1912,NPL022,"particulate matter on a 0.22 um pore size sterivex filter from surface of Long Key OSD site 38. Replicate prokaryote sample 1 of 5, each replicate sample consisting of 5 sterivex filters.  All prokaryotic filters (5 filters each of 5 replicate samples) from site 38 filtered 2 liters of sample. ",25-foot motor boat (Keys Marine Lab),"Collected seawater with clean bucket by hand toss from 25 foot motor boat, transfered to sterile 20 Liter carboys on board - collected 3 20L carboys","particulate matter on a 0.22 um pore size sterivex filter from surface of Long Key OSD site 38. Replicate prokaryote sample 1 of 5, each replicate sample consisting of 5 sterivex filters.  All prokaryotic filters (5 filters each of 5 replicate samples) from site 38 filtered 2 liters of sample.",29.6,36.25,ENVO:00000447,ENVO:00002042,seawater,7.89,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.23,NaN,NaN,NaN
37,OSD37_2014-06-19_1m_NPL022,"",ERS667630,SAMEA3275612,26.10293,-80.09315,26.10293,-80.09315,1,2014-06-19,08:11:00-05,08:24:00-05,2014-06-19T13:11:00+00,2014-06-19T13:24:00+00,Port Everglades,North Atlantic Ocean,1912,NPL022,OSD Summer Solstice 2014.  Prokaryote samples - 6 replicate water samples of 10 Liters each (5 sterivex filters for each sample). Eukaryotic samples - 2 replicate water samples of 50 liters each (10 flat 47mm filters for each sample) ,NOAA research vessel HILDEBRAND,Collected seawater with cleaned pump and hose into sterile 20 liter polypropylene carboys,"particulate matter on a 0.22 um pore size sterivex filter from surface of Port Everglades OSD site 37. Replicate prokaryote sample 1 of 5, each replicate sample consisting of 5 sterivex filters.  All prokaryotic filters (5 filters each of 5 replicate samples) from site 37 filtered 2 liters of sample. ",27.7,33.82,ENVO:00000447,ENVO:00002042,seawater,8.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.61,NaN,NaN,NaN
37,OSD37_2014-06-19_1m_NE08,"",ERS667631,SAMEA3275613,26.10293,-80.09315,26.10293,-80.09315,1,2014-06-19,08:11:00-05,08:24:00-05,2014-06-19T13:11:00+00,2014-06-19T13:24:00+00,Port Everglades,North Atlantic Ocean,1912,NE08,OSD Summer Solstice 2014.  Prokaryote samples - 6 replicate water samples of 10 Liters each (5 sterivex filters for each sample). Eukaryotic samples - 2 replicate water samples of 50 liters each (10 flat 47mm filters for each sample) ,NOAA research vessel HILDEBRAND,Collected seawater with cleaned pump and hose into sterile 20 liter polypropylene carboys,particulate matter on a 0.8 um pore size 47mm polycarbonate filter from Port Everglades OSD site 37.  two replicate samples each with 10 filters (0.8 um flat polycarbonate 47mm diameter filters).,27.7,33.82,ENVO:00000447,ENVO:00002042,seawater,8.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.01,NaN,NaN,NaN
36,OSD36_2014-06-21_0.5m_NPL022,"",ERS667632,SAMEA3275614,39.3322,-75.4699,39.3322,-75.4699,0.5,2014-06-21,12:30:00-05,13:30:00-05,2014-06-21T17:30:00+00,2014-06-21T18:30:00+00,Delaware,North Atlantic Ocean,1912,NPL022,Ocean Sampling Day 2014,Free-standing beach sample,Bucket,"Woodland Beach, free-standing sub-surface sample taken after wading in to a depth of ~1.2 m.  ",23.55,7.42,ENVO:00000447,ENVO:00002042,ENVO:01000301,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.55,NaN,NaN,392.86,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35,OSD35_2014-06-21_1m_NPL022,"",ERS667633,SAMEA3275615,38.6792,-76.1742,38.6792,-76.1742,1,2014-06-21,12:01:00-05,13:30:00-05,2014-06-21T17:01:00+00,2014-06-21T18:30:00+00,Cheasapeake Bay,North Atlantic Ocean,1912,NPL022,OSD Main Event Sampling,Oxford Lab Pier,YSI 6600 v2 datasonde,"Water sample collected via bucket, 6 filters sub-sampled",26.32,8.97,ENVO:00000447,ENVO:00002042,ENVO:01000301,7.98,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.41,NaN,NaN,260.37,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9,NaN,NaN,NaN
32,OSD32_2014-06-23_1m_NPL022,"",ERS667636,SAMEA3275618,-27.342,153.5622,-27.2000,153.3373,1,2014-06-23,01:20:00+10,01:30:00+10,2014-06-23T15:20:00+00,2014-06-23T15:30:00+00,North Stradbroke,Coral Sea,4364,NPL022,IMOS National Reference Stations - OSD,"Research vessel, Scylla",10 L Niskin,marine surface water,23.4,35.391,EnvO:01000023,EnvO:00002042,EnvO:00002010,NaN,0.0693,0.0665,NaN,NaN,NaN,NaN,NaN,51.91549,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.048,0.2857,NaN,NaN,0.1933,NaN,NaN
31,OSD31_2014-06-12_1m_NPL022,"",ERS667637,SAMEA3275619,-34.0833,151.2500,-34.0833,151.2500,1,2014-06-12,21:20:00+10,22:36:00+10,2014-06-12T11:20:00+00,2014-06-12T12:36:00+00,Port Hacking,Tasman Sea,4365,NPL022,IMOS National Reference Stations - OSD,"Research vessel, Zelda Faith",10 L bucket,marine surface water,20.1183,35.4964,EnvO:01000023,EnvO:00002042,EnvO:00002010,NaN,0.1206,0.2451,NaN,NaN,NaN,NaN,NaN,48.64563,NaN,NaN,235.999487,NaN,NaN,NaN,NaN,0.033,0.3693,NaN,NaN,3.6457,NaN,NaN
30,OSD30_2014-06-20_2m_NE08,"",ERS667639,"",59.8822,23.2538,59.8822,23.2538,2,2014-06-20,10:15:00+02,11:15:00+02,2014-06-20T08:15:00+00,2014-06-20T09:15:00+00,Tvärminne,Gulf of Finland,2407,NE08,"The sampling site is situated in the northern Baltic Sea, and represents a marginal (enclosed, seasonally ice covered) and ecologically extreme (permanently low salinities) marine environment. It will be interesting to see this reflected in the community and metagenomic data",small motor boat,LIMNOS water sampler,coastal water taken from a deep furrow stretching into the open Baltic,10.5,5.63,marine pelagic biome,mixed surface layer,sea water,7.85,0.2,NaN,NaN,NaN,NaN,NaN,NaN,7.203,NaN,NaN,10.46,NaN,NaN,NaN,NaN,NaN,8.1,NaN,NaN,NaN,NaN,NaN
29,OSD29_2014-06-21_0.2m_NPL022,"",ERS667640,SAMEA3275620,27.4694,-80.283366,27.4694,-80.283366,0.2,2014-06-21,10:00:00-05,10:15:00-05,2014-06-21T15:00:00+00,2014-06-21T15:15:00+00,Florida,North Atlantic Ocean,1912,NPL022,sample microbial diversity,research vessel,acid-washed buckets,"Sample taken outside the Fort Pierce Inlet on the Atlantic ocean, in about 25' of water.",26.9,35.7,Atlantic Ocean,"Nearshore environment, 25' water",water,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28,OSD28_2014-06-21_0.2m_NPL022,"",ERS667641,SAMEA3275621,16.802575,88.08165,16.802575,88.08165,0.2,2014-06-21,10:15:00+06,10:20:00+06,2014-06-21T04:15:00+00,2014-06-21T04:20:00+00,Belize,Bay of Bengal,4273,NPL022,Sample microbial diversity,"wading, on foot",acid-washed bucket,Surface water from back reef environment in close proximity to mesoamerican reef crest.,29.5,35,Caribbean Sea,back reef environment near mesoamerican reef,water,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26,OSD26_2014-06-21_0m_NPL022,"",ERS667642,SAMEA3275622,35.82,-5.75,35.82,-5.75,0,2014-06-21,12:45:00+00,15:00:00+00,2014-06-21T12:45:00+00,2014-06-21T15:00:00+00,Tangier,Strait of Gibraltar,3346,NPL022,Exploring biodiversity,Ship,Bottle 5L,water sample,28,34.19,ENVO 01000047,ENVO 0000569,ENVO 00002227,7.69,NaN,NaN,NaN,NaN,NaN,NaN,NaN,49.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25,OSD25_2014-06-21_0m_NPL022,"",ERS667643,SAMEA3275623,35.086353,-2.214658,35.086353,-2.214658,0,2014-06-21,10:00:00+01,11:00:00+01,2014-06-21T09:00:00+00,2014-06-21T10:00:00+00,Saidia Rocher,Alboran Sea,3324,NPL022,exploring biodiversity,ship,bottle 5L,water samples,23.1,30,ENVO 01000047,ENVO 0000569,ENVO 00002150,8.03,0.16,0.67,243,0.01,475,NaN,NaN,51.1,NaN,NaN,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.18,NaN
24,OSD24_2014-06-21_0m_NPL022,"",ERS667644,SAMEA3275624,35.1927,-2.88005,35.1927,-2.88005,0,2014-06-21,12:30:00+00,14:00:00+00,2014-06-21T12:30:00+00,2014-06-21T14:00:00+00,Marchica,Alboran Sea,3324,NPL022,Exploring biodiversity,Ship MarchicaMed,Bottle 5L,water sample,26.5,36,ENVO 01000047,ENVO 0000570,ENVO 00002150,7.89,0.25,12.5,NaN,0.2,1150,NaN,NaN,52.03,NaN,NaN,7.78,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.62,NaN,NaN,NaN
22,OSD22_2014-06-23_1m_NPL022,"",ERS667645,SAMEA3275625,43.22639,5.74583,43.22639,5.74583,1,2014-06-23,09:00:00+01,09:05:00+01,2014-06-23T08:00:00+00,2014-06-23T08:05:00+00,Marseille Solemio SOMLIT,Mediterranean Sea - Western Basin,4279,NPL022,Solemio station (SOMLIT site),NO ANTEDON II,CTD rosette + 2 Niskin bottles,1st Niskin (18L) for Sterivex filtration.,21.9952,38.0871,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
21,OSD21_2014-06-21_0m_NPL022,"",ERS667646,"",45.08,13.61,45.08,13.61,0,2014-06-21,11:55:00+01,12:05:00+01,2014-06-21T10:55:00+00,2014-06-21T11:05:00+00,Croatia,Adriatic Sea,3314,NPL022,Monthly monitoring,Burin,Niskin,Seawater ,19.5,37.1,Mediterranean ,Mediterranean ,Fridge,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
20,OSD20_2014-06-20_20m_NPL022,"",ERS667648,SAMEA3275627,64.208333,-22.015,64.208333,-22.015,20,2014-06-20,10:30:00+00,11:00:00+00,2014-06-20T10:30:00+00,2014-06-20T11:00:00+00,Faxafloi,North Atlantic Ocean,1912,NPL022,Microbial diversity,Small research vessel,Sampler,No comment,11,31.2,ENV:00000447,ENV:00002042,ENV:00002010,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19,OSD19_2014-06-23_2m_NPL022,"",ERS667649,SAMEA3275628,35,33,35,33,2,2014-06-23,09:30:00+02,10:00:00+02,2014-06-23T07:30:00+00,2014-06-23T08:00:00+00,Famagusta,Mediterranean Sea - Eastern Basin,4280,NPL022,Not available,RV Security Ship,Ruttner Water Sampler,"Surface water of the site ""the Wall"" Famagusta.",29,39.1,Marine Biome,Surface Water,Sea Water,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
18,OSD18_2014-06-20_75m_NPL022,"",ERS667650,SAMEA3275629,35.363732,33.289649,35.362826,33.287118,75,2014-06-20,10:00:00+02,10:20:00+02,2014-06-20T08:00:00+00,2014-06-20T08:20:00+00,Kyrenia,Mediterranean Sea - Eastern Basin,4280,NPL022,To collect DNA samples from the marine ecosystem,Research Vessel Teal Jr,5l Niskin bottle,t,20.7,38.5,Marine,Surfacel waters,Sea Water,8.37,0.03,0.2,NaN,0.05,NaN,NaN,NaN,NaN,NaN,NaN,8.02,NaN,NaN,NaN,NaN,0.96,1.13,NaN,NaN,NaN,NaN,NaN
17,OSD17_2014-06-20_3m_NPL022,"",ERS667651,SAMEA3275630,51.434733,2.810867,51.434733,2.810867,3,2014-06-20,08:00:22+01,08:00:22+01,2014-06-20T07:00:22+00,2014-06-20T07:00:22+00,VLIZ,North Sea,2350,NPL022,During Lifewatch monitoring campaign we sampled for OSD as well. ,330 RV Simon Stevin,10L Niskin,water sample from 3 meters depth,16.6822,34.0252,Marine environment,"Belgian marine environment, sample taken at 3 meters depth",Sterile flask,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43.472,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,32.8782,NaN,NaN,NaN
15,OSD15_2014-06-21_50m_NPL022,"",ERS667652,SAMEA3275631,43.6861111,7.31567,43.6861111,7.31567,50,2014-06-21,08:30:05+01,11:30:00+01,2014-06-21T07:30:05+00,2014-06-21T10:30:00+00,Villefranche - SOMLIT,Adriatic Sea,3314,NPL022,For sequencing microbial biodiversity in a worldwide sampling campaign for microbial biodiversity within marine surface water,RV-TARA-Observatoire Oceanologique de Villefranche-Sur-Mer (OOV),Niskin bottle and CTD,NW Mediterranea Sea-surface water sample form entreance of  Villefranche Bay,16.0522,37.981,ENVO:marine biome,ENVO:water,Sterivex cartridges,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.43573,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0936,NaN,NaN
15,OSD15_2014-06-21_0m_NPL022,"",ERS667653,SAMEA3275632,43.6861111,7.31567,43.6861111,7.31567,0,2014-06-21,08:30:05+01,11:30:00+01,2014-06-21T07:30:05+00,2014-06-21T10:30:00+00,Villefranche - SOMLIT,Adriatic Sea,3314,NPL022,For sequencing microbial biodiversity in a worldwide sampling campaign for microbial biodiversity within marine surface water,RV-TARA-Observatoire Oceanologique de Villefranche-Sur-Mer (OOV),Niskin bottle and CTD,NW Mediterranea Sea-surface water sample form entreance of  Villefranche Bay,21.778,37.9702,ENVO:marine biome,ENVO:water,Sterivex cartridges,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.84812,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.746,NaN,NaN
13,OSD13_2014-06-21_0m_NPL022,"",ERS667655,SAMEA3275634,43.175843,27.908643,43.175843,27.908643,0,2014-06-21,08:30:00+02,08:45:00+02,2014-06-21T06:30:00+00,2014-06-21T06:45:00+00,Varna Bay,Black Sea,3319,NPL022,The link between bacterial diversity and microbial community function in the unique Black Sea is very interesting and important.,"research vessel ""Akademik""",Nansen bottle, Pouring rain for days before sampling.,22.87,12.6,ENVO:00000447,ENVO:00002042,ENVO:00002010,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10,OSD10_2014-06-21_1m_NPL022,"",ERS667657,SAMEA3275636,41.839834,-83.18995,41.839834,-83.18995,1,2014-06-21,15:50:00-05,17:00:00-05,2014-06-21T20:50:00+00,2014-06-21T22:00:00+00,Lake Erie W4,,,NPL022,Collect surface water for OSD from a Laurentian Great Lake,RV Huron Explorer,20L carboy,Surface water samples from Lake Erie,22.4,0.14,00000891,00002042,00002011,8.78,NaN,NaN,NaN,NaN,NaN,NaN,NaN,284,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.06,NaN
11,OSD11_2014-06-17_15m_NPL022,"",ERS667656,SAMEA3275635,-67.344,-68.135,-67.344,-68.135,15,2014-06-17,12:03:00-03,12:10:00-03,2014-06-17T15:03:00+00,2014-06-17T15:10:00+00,Rothera,Southern Ocean,1907,NPL022,Taken as part of the RaTS long term monitoring series,RIB,2l Niskin Bottle,Rothera base Antarctica 15m ,-1.62,33.47,marine biome,water,sea water,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,OSD7_2014-06-21_0.1m_NPL022,"",ERS667659,SAMEA3275638,-17.2894,-149.53985,-17.2894,-149.53985,0.1,2014-06-21,10:00:00-10,10:15:00-10,2014-06-21T20:00:00+00,2014-06-21T20:15:00+00,Moorea - Tiahura,South Pacific Ocean,1910,NPL022,"Longterm coral reef monitoring programm at the Tiahura reef, Moorea, FRENCH Polynesia ",none,none,none,27,37,outer slope of the reef,none,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,55.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
