00000290	graben	A depressed block of land bordered by parallel faults. A graben is the result of a block of land being downthrown producing a valley with a distinct scarp on each side. Grabens often occur side-by-side with horsts. Horst and graben structures are indicative of tensional forces and crustal stretching.	false
00000291	drainage basin	An extent or area of land where surface water from rain and melting snow or ice converges to a single point at lower elevation, usually the exit of the basin, where the waters join another waterbody.	false
00000292	watershed	The separation between neighbouring drainage basins (catchments). In hilly country, the divide lies along topographical peaks and ridges, but in flat country or on a high plateau (especially where the ground is marshy) the divide may be invisible - just a more or less notional line on the ground on either side of which falling raindrops will start a journey to different rivers, and even to different sides of a country or continent.	false
00000293	continental divide	A watershed such that water falling on one side of the line eventually travels to one ocean or body of water, and water on the other side travels to another, generally on the opposite side of the continent.	false
00000294	fish farm	A facility in which fish are raised commercially in tanks or enclosures, usually for food.	false
00000295	fish hatchery	A facility where eggs of fish are hatched under artificial conditions.	false
00000296	rice field	A paddy field for the cultivation of rice.	false
00000297	paddy field	A flooded parcel of arable land used for growing rice and other semiaquatic crops.	false
00000298	iceberg	A large mass of detached land ice in the sea or stranded in shallow water.	false
00000299	ice field	A field of ice, formed in regions of perennial frost.	false
00000300	scrubland	Area covered with low-growing or stunted perennial vegetation and usually not mixed with trees.	false
00000301	chaparral	A shrubland area found primarily in regions with a Mediterranean climate (mid, wet winters and hot dry summers) often shaped by wildfires.	false
00000302	rift valley	A valley created by the formation of a rift, i.e. place where the Earth's crust and lithosphere are being pulled apart by tectonic forces.	false
00000303	coast	The general region of indefinite width that extends from the sea inland to the first major change in terrain features.	false
00000304	shore	That part of the land in immediate contact with a body of water including the area between high and low water lines.	false
00000305	peninsula	A body of land jutting out into and nearly surrounded by water.	false
00000306	spit	A deposition landform found off coasts. A spit is a type of bar or beach that develops where a re-entrant occurs, such as at a cove, bay, ria, or river mouth. Spits are formed by the movement of sediment (typically sand) along a shore by a process known as longshore drift. Where the direction of the shore turns inland (reenters) the longshore current spreads out or dissipates. No longer able to carry the full load, much of the sediment is dropped. This causes a bar to build out from the shore, eventually becoming a spit.	false
00000307	icefall	A portion of a glacier characterized by rapid flow and a chaotic crevassed surface.	false
00000308	dune slack	A valley or trough between two dunes.	false
00000309	depression	A landform sunken or depressed below the surrounding area.	false
00000310	impact crater	A crater caused by the impact of a meteor.	false
00000311	kettle	A fluvioglacial landform occurring as the result of blocks of ice calving from the front of a receding glacier and becoming partially to wholly buried by glacial outwash. Glacial outwash is generated when sediment laden streams of meltwater flow away from the glacier and are deposited to form broad outwash plains called sandurs. When the ice blocks melt, holes are left in the sandur.	false
